0.0000000000	0.577545940876	0.002144001890	0.000320420600	0.000097319135	-85.576645438290	
497.0000000000	-nan	-nan	-nan	 nan	-nan	
498.0000000000	-nan	-nan	 nan	-nan	-nan	
499.0000000000	-nan	-nan	-nan	 nan	-nan	
500.0000000000	-nan	-nan	 nan	-nan	-nan	
501.0000000000	-nan	-nan	-nan	 nan	-nan	
502.0000000000	-nan	-nan	 nan	-nan	-nan	
503.0000000000	-nan	-nan	-nan	 nan	-nan	
504.0000000000	-nan	-nan	 nan	-nan	-nan	
505.0000000000	-nan	-nan	-nan	 nan	-nan	
506.0000000000	-nan	-nan	 nan	-nan	-nan	
507.0000000000	-nan	-nan	-nan	 nan	-nan	
508.0000000000	-nan	-nan	 nan	-nan	-nan	
509.0000000000	-nan	-nan	-nan	 nan	-nan	
510.0000000000	-nan	-nan	 nan	-nan	-nan	
511.0000000000	-nan	-nan	-nan	 nan	-nan	
512.0000000000	-nan	-nan	 nan	-nan	-nan	
513.0000000000	-nan	-nan	-nan	 nan	-nan	
514.0000000000	-nan	-nan	 nan	-nan	-nan	
515.0000000000	-nan	-nan	-nan	 nan	-nan	
516.0000000000	-nan	-nan	 nan	-nan	-nan	
517.0000000000	-nan	-nan	-nan	 nan	-nan	
518.0000000000	-nan	-nan	 nan	-nan	-nan	
519.0000000000	-nan	-nan	-nan	 nan	-nan	
520.0000000000	-nan	-nan	 nan	-nan	-nan	
521.0000000000	-nan	-nan	-nan	 nan	-nan	
522.0000000000	-nan	-nan	 nan	-nan	-nan	
523.0000000000	-nan	-nan	-nan	 nan	-nan	
524.0000000000	-nan	-nan	 nan	-nan	-nan	
525.0000000000	-nan	-nan	-nan	 nan	-nan	
526.0000000000	-nan	-nan	 nan	-nan	-nan	
527.0000000000	-nan	-nan	-nan	 nan	-nan	
528.0000000000	-nan	-nan	 nan	-nan	-nan	
529.0000000000	-nan	-nan	-nan	 nan	-nan	
530.0000000000	-nan	-nan	 nan	-nan	-nan	
531.0000000000	-nan	-nan	-nan	 nan	-nan	
532.0000000000	-nan	-nan	 nan	-nan	-nan	
533.0000000000	-nan	-nan	-nan	 nan	-nan	
534.0000000000	-nan	-nan	 nan	-nan	-nan	
535.0000000000	-nan	-nan	-nan	 nan	-nan	
536.0000000000	-nan	-nan	 nan	-nan	-nan	
537.0000000000	-nan	-nan	-nan	 nan	-nan	
538.0000000000	-nan	-nan	 nan	-nan	-nan	
539.0000000000	-nan	-nan	-nan	 nan	-nan	
540.0000000000	-nan	-nan	 nan	-nan	-nan	
541.0000000000	-nan	-nan	-nan	 nan	-nan	
542.0000000000	-nan	-nan	 nan	-nan	-nan	
543.0000000000	-nan	-nan	-nan	 nan	-nan	
544.0000000000	-nan	-nan	 nan	-nan	-nan	
545.0000000000	-nan	-nan	-nan	 nan	-nan	
546.0000000000	-nan	-nan	 nan	-nan	-nan	
547.0000000000	-nan	-nan	-nan	 nan	-nan	
548.0000000000	-nan	-nan	 nan	-nan	-nan	
549.0000000000	-nan	-nan	-nan	 nan	-nan	
550.0000000000	-nan	-nan	 nan	-nan	-nan	
551.0000000000	-nan	-nan	-nan	 nan	-nan	
552.0000000000	-nan	-nan	 nan	-nan	-nan	
553.0000000000	-nan	-nan	-nan	 nan	-nan	
554.0000000000	-nan	-nan	 nan	-nan	-nan	
555.0000000000	-nan	-nan	-nan	 nan	-nan	
556.0000000000	-nan	-nan	 nan	-nan	-nan	
557.0000000000	-nan	-nan	-nan	 nan	-nan	
558.0000000000	-nan	-nan	 nan	-nan	-nan	
559.0000000000	-nan	-nan	-nan	 nan	-nan	
560.0000000000	-nan	-nan	 nan	-nan	-nan	
561.0000000000	-nan	-nan	-nan	 nan	-nan	
562.0000000000	-nan	-nan	 nan	-nan	-nan	
563.0000000000	-nan	-nan	-nan	 nan	-nan	
564.0000000000	-nan	-nan	 nan	-nan	-nan	
565.0000000000	-nan	-nan	-nan	 nan	-nan	
566.0000000000	-nan	-nan	 nan	-nan	-nan	
567.0000000000	-nan	-nan	-nan	 nan	-nan	
568.0000000000	-nan	-nan	 nan	-nan	-nan	
569.0000000000	-nan	-nan	-nan	 nan	-nan	
570.0000000000	-nan	-nan	 nan	-nan	-nan	
571.0000000000	-nan	-nan	-nan	 nan	-nan	
572.0000000000	-nan	-nan	 nan	-nan	-nan	
573.0000000000	-nan	-nan	-nan	 nan	-nan	
574.0000000000	-nan	-nan	 nan	-nan	-nan	
575.0000000000	-nan	-nan	-nan	 nan	-nan	
576.0000000000	-nan	-nan	 nan	-nan	-nan	
577.0000000000	-nan	-nan	-nan	 nan	-nan	
578.0000000000	-nan	-nan	 nan	-nan	-nan	
579.0000000000	-nan	-nan	-nan	 nan	-nan	
580.0000000000	-nan	-nan	 nan	-nan	-nan	
581.0000000000	-nan	-nan	-nan	 nan	-nan	
582.0000000000	-nan	-nan	 nan	-nan	-nan	
583.0000000000	-nan	-nan	-nan	 nan	-nan	
584.0000000000	-nan	-nan	 nan	-nan	-nan	
585.0000000000	-nan	-nan	-nan	 nan	-nan	
586.0000000000	-nan	-nan	 nan	-nan	-nan	
587.0000000000	-nan	-nan	-nan	 nan	-nan	
588.0000000000	-nan	-nan	 nan	-nan	-nan	
589.0000000000	-nan	-nan	-nan	 nan	-nan	
590.0000000000	-nan	-nan	 nan	-nan	-nan	
591.0000000000	-nan	-nan	-nan	 nan	-nan	
592.0000000000	-nan	-nan	 nan	-nan	-nan	
593.0000000000	-nan	-nan	-nan	 nan	-nan	
594.0000000000	-nan	-nan	 nan	-nan	-nan	
595.0000000000	-nan	-nan	-nan	 nan	-nan	
596.0000000000	-nan	-nan	 nan	-nan	-nan	
597.0000000000	-nan	-nan	-nan	 nan	-nan	
598.0000000000	-nan	-nan	 nan	-nan	-nan	
599.0000000000	-nan	-nan	-nan	 nan	-nan	
600.0000000000	-nan	-nan	 nan	-nan	-nan	
601.0000000000	-nan	-nan	-nan	 nan	-nan	
602.0000000000	-nan	-nan	 nan	-nan	-nan	
603.0000000000	-nan	-nan	-nan	 nan	-nan	
604.0000000000	-nan	-nan	 nan	-nan	-nan	
605.0000000000	-nan	-nan	-nan	 nan	-nan	
606.0000000000	-nan	-nan	 nan	-nan	-nan	
607.0000000000	-nan	-nan	-nan	 nan	-nan	
608.0000000000	-nan	-nan	 nan	-nan	-nan	
609.0000000000	-nan	-nan	-nan	 nan	-nan	
610.0000000000	-nan	-nan	 nan	-nan	-nan	
611.0000000000	-nan	-nan	-nan	 nan	-nan	
612.0000000000	-nan	-nan	 nan	-nan	-nan	
613.0000000000	-nan	-nan	-nan	 nan	-nan	
614.0000000000	-nan	-nan	 nan	-nan	-nan	
615.0000000000	-nan	-nan	-nan	 nan	-nan	
616.0000000000	-nan	-nan	 nan	-nan	-nan	
617.0000000000	-nan	-nan	-nan	 nan	-nan	
618.0000000000	-nan	-nan	 nan	-nan	-nan	
619.0000000000	-nan	-nan	-nan	 nan	-nan	
620.0000000000	-nan	-nan	 nan	-nan	-nan	
621.0000000000	-nan	-nan	-nan	 nan	-nan	
622.0000000000	-nan	-nan	 nan	-nan	-nan	
623.0000000000	-nan	-nan	-nan	 nan	-nan	
624.0000000000	-nan	-nan	 nan	-nan	-nan	
625.0000000000	-nan	-nan	-nan	 nan	-nan	
626.0000000000	-nan	-nan	 nan	-nan	-nan	
627.0000000000	-nan	-nan	-nan	 nan	-nan	
628.0000000000	-nan	-nan	 nan	-nan	-nan	
629.0000000000	-nan	-nan	-nan	 nan	-nan	
630.0000000000	-nan	-nan	 nan	-nan	-nan	
631.0000000000	-nan	-nan	-nan	 nan	-nan	
632.0000000000	-nan	-nan	 nan	-nan	-nan	
633.0000000000	-nan	-nan	-nan	 nan	-nan	
634.0000000000	-nan	-nan	 nan	-nan	-nan	
635.0000000000	-nan	-nan	-nan	 nan	-nan	
636.0000000000	-nan	-nan	 nan	-nan	-nan	
637.0000000000	-nan	-nan	-nan	 nan	-nan	
638.0000000000	-nan	-nan	 nan	-nan	-nan	
639.0000000000	-nan	-nan	-nan	 nan	-nan	
640.0000000000	-nan	-nan	 nan	-nan	-nan	
641.0000000000	-nan	-nan	-nan	 nan	-nan	
642.0000000000	-nan	-nan	 nan	-nan	-nan	
643.0000000000	-nan	-nan	-nan	 nan	-nan	
644.0000000000	-nan	-nan	 nan	-nan	-nan	
645.0000000000	-nan	-nan	-nan	 nan	-nan	
646.0000000000	-nan	-nan	 nan	-nan	-nan	
647.0000000000	-nan	-nan	-nan	 nan	-nan	
648.0000000000	-nan	-nan	 nan	-nan	-nan	
649.0000000000	-nan	-nan	-nan	 nan	-nan	
650.0000000000	-nan	-nan	 nan	-nan	-nan	
651.0000000000	-nan	-nan	-nan	 nan	-nan	
652.0000000000	-nan	-nan	 nan	-nan	-nan	
653.0000000000	-nan	-nan	-nan	 nan	-nan	
654.0000000000	-nan	-nan	 nan	-nan	-nan	
655.0000000000	-nan	-nan	-nan	 nan	-nan	
656.0000000000	-nan	-nan	 nan	-nan	-nan	
657.0000000000	-nan	-nan	-nan	 nan	-nan	
658.0000000000	-nan	-nan	 nan	-nan	-nan	
659.0000000000	-nan	-nan	-nan	 nan	-nan	
660.0000000000	-nan	-nan	 nan	-nan	-nan	
661.0000000000	-nan	-nan	-nan	 nan	-nan	
662.0000000000	-nan	-nan	 nan	-nan	-nan	
663.0000000000	-nan	-nan	-nan	 nan	-nan	
664.0000000000	-nan	-nan	 nan	-nan	-nan	
665.0000000000	-nan	-nan	-nan	 nan	-nan	
666.0000000000	-nan	-nan	 nan	-nan	-nan	
667.0000000000	-nan	-nan	-nan	 nan	-nan	
668.0000000000	-nan	-nan	 nan	-nan	-nan	
669.0000000000	-nan	-nan	-nan	 nan	-nan	
670.0000000000	-nan	-nan	 nan	-nan	-nan	
671.0000000000	-nan	-nan	-nan	 nan	-nan	
672.0000000000	-nan	-nan	 nan	-nan	-nan	
673.0000000000	-nan	-nan	-nan	 nan	-nan	
674.0000000000	-nan	-nan	 nan	-nan	-nan	
675.0000000000	-nan	-nan	-nan	 nan	-nan	
676.0000000000	-nan	-nan	 nan	-nan	-nan	
677.0000000000	-nan	-nan	-nan	 nan	-nan	
678.0000000000	-nan	-nan	 nan	-nan	-nan	
679.0000000000	-nan	-nan	-nan	 nan	-nan	
680.0000000000	-nan	-nan	 nan	-nan	-nan	
681.0000000000	-nan	-nan	-nan	 nan	-nan	
682.0000000000	-nan	-nan	 nan	-nan	-nan	
683.0000000000	-nan	-nan	-nan	 nan	-nan	
684.0000000000	-nan	-nan	 nan	-nan	-nan	
685.0000000000	-nan	-nan	-nan	 nan	-nan	
686.0000000000	-nan	-nan	 nan	-nan	-nan	
687.0000000000	-nan	-nan	-nan	 nan	-nan	
688.0000000000	-nan	-nan	 nan	-nan	-nan	
689.0000000000	-nan	-nan	-nan	 nan	-nan	
690.0000000000	-nan	-nan	 nan	-nan	-nan	
691.0000000000	-nan	-nan	-nan	 nan	-nan	
692.0000000000	-nan	-nan	 nan	-nan	-nan	
693.0000000000	-nan	-nan	-nan	 nan	-nan	
694.0000000000	-nan	-nan	 nan	-nan	-nan	
695.0000000000	-nan	-nan	-nan	 nan	-nan	
696.0000000000	-nan	-nan	 nan	-nan	-nan	
697.0000000000	-nan	-nan	-nan	 nan	-nan	
698.0000000000	-nan	-nan	 nan	-nan	-nan	
699.0000000000	-nan	-nan	-nan	 nan	-nan	
700.0000000000	-nan	-nan	 nan	-nan	-nan	
701.0000000000	-nan	-nan	-nan	 nan	-nan	
702.0000000000	-nan	-nan	 nan	-nan	-nan	
703.0000000000	-nan	-nan	-nan	 nan	-nan	
704.0000000000	-nan	-nan	 nan	-nan	-nan	
705.0000000000	-nan	-nan	-nan	 nan	-nan	
706.0000000000	-nan	-nan	 nan	-nan	-nan	
707.0000000000	-nan	-nan	-nan	 nan	-nan	
708.0000000000	-nan	-nan	 nan	-nan	-nan	
709.0000000000	-nan	-nan	-nan	 nan	-nan	
710.0000000000	-nan	-nan	 nan	-nan	-nan	
711.0000000000	-nan	-nan	-nan	 nan	-nan	
712.0000000000	-nan	-nan	 nan	-nan	-nan	
713.0000000000	-nan	-nan	-nan	 nan	-nan	
714.0000000000	-nan	-nan	 nan	-nan	-nan	
715.0000000000	-nan	-nan	-nan	 nan	-nan	
716.0000000000	-nan	-nan	 nan	-nan	-nan	
717.0000000000	-nan	-nan	-nan	 nan	-nan	
718.0000000000	-nan	-nan	 nan	-nan	-nan	
719.0000000000	-nan	-nan	-nan	 nan	-nan	
720.0000000000	-nan	-nan	 nan	-nan	-nan	
721.0000000000	-nan	-nan	-nan	 nan	-nan	
722.0000000000	-nan	-nan	 nan	-nan	-nan	
723.0000000000	-nan	-nan	-nan	 nan	-nan	
724.0000000000	-nan	-nan	 nan	-nan	-nan	
725.0000000000	-nan	-nan	-nan	 nan	-nan	
726.0000000000	-nan	-nan	 nan	-nan	-nan	
727.0000000000	-nan	-nan	-nan	 nan	-nan	
728.0000000000	-nan	-nan	 nan	-nan	-nan	
729.0000000000	-nan	-nan	-nan	 nan	-nan	
730.0000000000	-nan	-nan	 nan	-nan	-nan	
731.0000000000	-nan	-nan	-nan	 nan	-nan	
732.0000000000	-nan	-nan	 nan	-nan	-nan	
733.0000000000	-nan	-nan	-nan	 nan	-nan	
734.0000000000	-nan	-nan	 nan	-nan	-nan	
735.0000000000	-nan	-nan	-nan	 nan	-nan	
736.0000000000	-nan	-nan	 nan	-nan	-nan	
737.0000000000	-nan	-nan	-nan	 nan	-nan	
738.0000000000	-nan	-nan	 nan	-nan	-nan	
739.0000000000	-nan	-nan	-nan	 nan	-nan	
740.0000000000	-nan	-nan	 nan	-nan	-nan	
741.0000000000	-nan	-nan	-nan	 nan	-nan	
742.0000000000	-nan	-nan	 nan	-nan	-nan	
743.0000000000	-nan	-nan	-nan	 nan	-nan	
744.0000000000	-nan	-nan	 nan	-nan	-nan	
745.0000000000	-nan	-nan	-nan	 nan	-nan	
746.0000000000	-nan	-nan	 nan	-nan	-nan	
747.0000000000	-nan	-nan	-nan	 nan	-nan	
748.0000000000	-nan	-nan	 nan	-nan	-nan	
749.0000000000	-nan	-nan	-nan	 nan	-nan	
750.0000000000	-nan	-nan	 nan	-nan	-nan	
751.0000000000	-nan	-nan	-nan	 nan	-nan	
752.0000000000	-nan	-nan	 nan	-nan	-nan	
753.0000000000	-nan	-nan	-nan	 nan	-nan	
754.0000000000	-nan	-nan	 nan	-nan	-nan	
755.0000000000	-nan	-nan	-nan	 nan	-nan	
756.0000000000	-nan	-nan	 nan	-nan	-nan	
757.0000000000	-nan	-nan	-nan	 nan	-nan	
758.0000000000	-nan	-nan	 nan	-nan	-nan	
759.0000000000	-nan	-nan	-nan	 nan	-nan	
760.0000000000	-nan	-nan	 nan	-nan	-nan	
761.0000000000	-nan	-nan	-nan	 nan	-nan	
762.0000000000	-nan	-nan	 nan	-nan	-nan	
763.0000000000	-nan	-nan	-nan	 nan	-nan	
764.0000000000	-nan	-nan	 nan	-nan	-nan	
765.0000000000	-nan	-nan	-nan	 nan	-nan	
766.0000000000	-nan	-nan	 nan	-nan	-nan	
767.0000000000	-nan	-nan	-nan	 nan	-nan	
768.0000000000	-nan	-nan	 nan	-nan	-nan	
769.0000000000	-nan	-nan	-nan	 nan	-nan	
770.0000000000	-nan	-nan	 nan	-nan	-nan	
771.0000000000	-nan	-nan	-nan	 nan	-nan	
772.0000000000	-nan	-nan	 nan	-nan	-nan	
773.0000000000	-nan	-nan	-nan	 nan	-nan	
774.0000000000	-nan	-nan	 nan	-nan	-nan	
775.0000000000	-nan	-nan	-nan	 nan	-nan	
776.0000000000	-nan	-nan	 nan	-nan	-nan	
777.0000000000	-nan	-nan	-nan	 nan	-nan	
778.0000000000	-nan	-nan	 nan	-nan	-nan	
779.0000000000	-nan	-nan	-nan	 nan	-nan	
780.0000000000	-nan	-nan	 nan	-nan	-nan	
781.0000000000	-nan	-nan	-nan	 nan	-nan	
782.0000000000	-nan	-nan	 nan	-nan	-nan	
783.0000000000	-nan	-nan	-nan	 nan	-nan	
784.0000000000	-nan	-nan	 nan	-nan	-nan	
785.0000000000	-nan	-nan	-nan	 nan	-nan	
786.0000000000	-nan	-nan	 nan	-nan	-nan	
787.0000000000	-nan	-nan	-nan	 nan	-nan	
788.0000000000	-nan	-nan	 nan	-nan	-nan	
789.0000000000	-nan	-nan	-nan	 nan	-nan	
790.0000000000	-nan	-nan	 nan	-nan	-nan	
791.0000000000	-nan	-nan	-nan	 nan	-nan	
792.0000000000	-nan	-nan	 nan	-nan	-nan	
793.0000000000	-nan	-nan	-nan	 nan	-nan	
794.0000000000	-nan	-nan	 nan	-nan	-nan	
795.0000000000	-nan	-nan	-nan	 nan	-nan	
796.0000000000	-nan	-nan	 nan	-nan	-nan	
797.0000000000	-nan	-nan	-nan	 nan	-nan	
798.0000000000	-nan	-nan	 nan	-nan	-nan	
799.0000000000	-nan	-nan	-nan	 nan	-nan	
800.0000000000	-nan	-nan	 nan	-nan	-nan	
801.0000000000	-nan	-nan	-nan	 nan	-nan	
802.0000000000	-nan	-nan	 nan	-nan	-nan	
803.0000000000	-nan	-nan	-nan	 nan	-nan	
804.0000000000	-nan	-nan	 nan	-nan	-nan	
805.0000000000	-nan	-nan	-nan	 nan	-nan	
806.0000000000	-nan	-nan	 nan	-nan	-nan	
807.0000000000	-nan	-nan	-nan	 nan	-nan	
808.0000000000	-nan	-nan	 nan	-nan	-nan	
809.0000000000	-nan	-nan	-nan	 nan	-nan	
810.0000000000	-nan	-nan	 nan	-nan	-nan	
811.0000000000	-nan	-nan	-nan	 nan	-nan	
812.0000000000	-nan	-nan	 nan	-nan	-nan	
813.0000000000	-nan	-nan	-nan	 nan	-nan	
814.0000000000	-nan	-nan	 nan	-nan	-nan	
815.0000000000	-nan	-nan	-nan	 nan	-nan	
816.0000000000	-nan	-nan	 nan	-nan	-nan	
817.0000000000	-nan	-nan	-nan	 nan	-nan	
818.0000000000	-nan	-nan	 nan	-nan	-nan	
819.0000000000	-nan	-nan	-nan	 nan	-nan	
820.0000000000	-nan	-nan	 nan	-nan	-nan	
821.0000000000	-nan	-nan	-nan	 nan	-nan	
822.0000000000	-nan	-nan	 nan	-nan	-nan	
823.0000000000	-nan	-nan	-nan	 nan	-nan	
824.0000000000	-nan	-nan	 nan	-nan	-nan	
825.0000000000	-nan	-nan	-nan	 nan	-nan	
826.0000000000	-nan	-nan	 nan	-nan	-nan	
827.0000000000	-nan	-nan	-nan	 nan	-nan	
828.0000000000	-nan	-nan	 nan	-nan	-nan	
829.0000000000	-nan	-nan	-nan	 nan	-nan	
830.0000000000	-nan	-nan	 nan	-nan	-nan	
831.0000000000	-nan	-nan	-nan	 nan	-nan	
832.0000000000	-nan	-nan	 nan	-nan	-nan	
833.0000000000	-nan	-nan	-nan	 nan	-nan	
834.0000000000	-nan	-nan	 nan	-nan	-nan	
835.0000000000	-nan	-nan	-nan	 nan	-nan	
836.0000000000	-nan	-nan	 nan	-nan	-nan	
837.0000000000	-nan	-nan	-nan	 nan	-nan	
838.0000000000	-nan	-nan	 nan	-nan	-nan	
839.0000000000	-nan	-nan	-nan	 nan	-nan	
840.0000000000	-nan	-nan	 nan	-nan	-nan	
841.0000000000	-nan	-nan	-nan	 nan	-nan	
842.0000000000	-nan	-nan	 nan	-nan	-nan	
843.0000000000	-nan	-nan	-nan	 nan	-nan	
844.0000000000	-nan	-nan	 nan	-nan	-nan	
845.0000000000	-nan	-nan	-nan	 nan	-nan	
846.0000000000	-nan	-nan	 nan	-nan	-nan	
847.0000000000	-nan	-nan	-nan	 nan	-nan	
848.0000000000	-nan	-nan	 nan	-nan	-nan	
849.0000000000	-nan	-nan	-nan	 nan	-nan	
850.0000000000	-nan	-nan	 nan	-nan	-nan	
851.0000000000	-nan	-nan	-nan	 nan	-nan	
852.0000000000	-nan	-nan	 nan	-nan	-nan	
853.0000000000	-nan	-nan	-nan	 nan	-nan	
854.0000000000	-nan	-nan	 nan	-nan	-nan	
855.0000000000	-nan	-nan	-nan	 nan	-nan	
856.0000000000	-nan	-nan	 nan	-nan	-nan	
857.0000000000	-nan	-nan	-nan	 nan	-nan	
858.0000000000	-nan	-nan	 nan	-nan	-nan	
859.0000000000	-nan	-nan	-nan	 nan	-nan	
860.0000000000	-nan	-nan	 nan	-nan	-nan	
861.0000000000	-nan	-nan	-nan	 nan	-nan	
862.0000000000	-nan	-nan	 nan	-nan	-nan	
863.0000000000	-nan	-nan	-nan	 nan	-nan	
864.0000000000	-nan	-nan	 nan	-nan	-nan	
865.0000000000	-nan	-nan	-nan	 nan	-nan	
866.0000000000	-nan	-nan	 nan	-nan	-nan	
867.0000000000	-nan	-nan	-nan	 nan	-nan	
868.0000000000	-nan	-nan	 nan	-nan	-nan	
869.0000000000	-nan	-nan	-nan	 nan	-nan	
870.0000000000	-nan	-nan	 nan	-nan	-nan	
871.0000000000	-nan	-nan	-nan	 nan	-nan	
872.0000000000	-nan	-nan	 nan	-nan	-nan	
873.0000000000	-nan	-nan	-nan	 nan	-nan	
874.0000000000	-nan	-nan	 nan	-nan	-nan	
875.0000000000	-nan	-nan	-nan	 nan	-nan	
876.0000000000	-nan	-nan	 nan	-nan	-nan	
877.0000000000	-nan	-nan	-nan	 nan	-nan	
878.0000000000	-nan	-nan	 nan	-nan	-nan	
879.0000000000	-nan	-nan	-nan	 nan	-nan	
880.0000000000	-nan	-nan	 nan	-nan	-nan	
881.0000000000	-nan	-nan	-nan	 nan	-nan	
882.0000000000	-nan	-nan	 nan	-nan	-nan	
883.0000000000	-nan	-nan	-nan	 nan	-nan	
884.0000000000	-nan	-nan	 nan	-nan	-nan	
885.0000000000	-nan	-nan	-nan	 nan	-nan	
886.0000000000	-nan	-nan	 nan	-nan	-nan	
887.0000000000	-nan	-nan	-nan	 nan	-nan	
888.0000000000	-nan	-nan	 nan	-nan	-nan	
889.0000000000	-nan	-nan	-nan	 nan	-nan	
890.0000000000	-nan	-nan	 nan	-nan	-nan	
891.0000000000	-nan	-nan	-nan	 nan	-nan	
892.0000000000	-nan	-nan	 nan	-nan	-nan	
893.0000000000	-nan	-nan	-nan	 nan	-nan	
894.0000000000	-nan	-nan	 nan	-nan	-nan	
895.0000000000	-nan	-nan	-nan	 nan	-nan	
896.0000000000	-nan	-nan	 nan	-nan	-nan	
897.0000000000	-nan	-nan	-nan	 nan	-nan	
898.0000000000	-nan	-nan	 nan	-nan	-nan	
899.0000000000	-nan	-nan	-nan	 nan	-nan	
900.0000000000	-nan	-nan	 nan	-nan	-nan	
901.0000000000	-nan	-nan	-nan	 nan	-nan	
902.0000000000	-nan	-nan	 nan	-nan	-nan	
903.0000000000	-nan	-nan	-nan	 nan	-nan	
904.0000000000	-nan	-nan	 nan	-nan	-nan	
905.0000000000	-nan	-nan	-nan	 nan	-nan	
906.0000000000	-nan	-nan	 nan	-nan	-nan	
907.0000000000	-nan	-nan	-nan	 nan	-nan	
908.0000000000	-nan	-nan	 nan	-nan	-nan	
909.0000000000	-nan	-nan	-nan	 nan	-nan	
910.0000000000	-nan	-nan	 nan	-nan	-nan	
911.0000000000	-nan	-nan	-nan	 nan	-nan	
912.0000000000	-nan	-nan	 nan	-nan	-nan	
913.0000000000	-nan	-nan	-nan	 nan	-nan	
914.0000000000	-nan	-nan	 nan	-nan	-nan	
915.0000000000	-nan	-nan	-nan	 nan	-nan	
916.0000000000	-nan	-nan	 nan	-nan	-nan	
917.0000000000	-nan	-nan	-nan	 nan	-nan	
918.0000000000	-nan	-nan	 nan	-nan	-nan	
919.0000000000	-nan	-nan	-nan	 nan	-nan	
920.0000000000	-nan	-nan	 nan	-nan	-nan	
921.0000000000	-nan	-nan	-nan	 nan	-nan	
922.0000000000	-nan	-nan	 nan	-nan	-nan	
923.0000000000	-nan	-nan	-nan	 nan	-nan	
924.0000000000	-nan	-nan	 nan	-nan	-nan	
925.0000000000	-nan	-nan	-nan	 nan	-nan	
926.0000000000	-nan	-nan	 nan	-nan	-nan	
927.0000000000	-nan	-nan	-nan	 nan	-nan	
928.0000000000	-nan	-nan	 nan	-nan	-nan	
929.0000000000	-nan	-nan	-nan	 nan	-nan	
930.0000000000	-nan	-nan	 nan	-nan	-nan	
931.0000000000	-nan	-nan	-nan	 nan	-nan	
932.0000000000	-nan	-nan	 nan	-nan	-nan	
933.0000000000	-nan	-nan	-nan	 nan	-nan	
934.0000000000	-nan	-nan	 nan	-nan	-nan	
935.0000000000	-nan	-nan	-nan	 nan	-nan	
936.0000000000	-nan	-nan	 nan	-nan	-nan	
937.0000000000	-nan	-nan	-nan	 nan	-nan	
938.0000000000	-nan	-nan	 nan	-nan	-nan	
939.0000000000	-nan	-nan	-nan	 nan	-nan	
940.0000000000	-nan	-nan	 nan	-nan	-nan	
941.0000000000	-nan	-nan	-nan	 nan	-nan	
942.0000000000	-nan	-nan	 nan	-nan	-nan	
943.0000000000	-nan	-nan	-nan	 nan	-nan	
944.0000000000	-nan	-nan	 nan	-nan	-nan	
945.0000000000	-nan	-nan	-nan	 nan	-nan	
946.0000000000	-nan	-nan	 nan	-nan	-nan	
947.0000000000	-nan	-nan	-nan	 nan	-nan	
948.0000000000	-nan	-nan	 nan	-nan	-nan	
949.0000000000	-nan	-nan	-nan	 nan	-nan	
950.0000000000	-nan	-nan	 nan	-nan	-nan	
951.0000000000	-nan	-nan	-nan	 nan	-nan	
952.0000000000	-nan	-nan	 nan	-nan	-nan	
953.0000000000	-nan	-nan	-nan	 nan	-nan	
954.0000000000	-nan	-nan	 nan	-nan	-nan	
955.0000000000	-nan	-nan	-nan	 nan	-nan	
956.0000000000	-nan	-nan	 nan	-nan	-nan	
957.0000000000	-nan	-nan	-nan	 nan	-nan	
958.0000000000	-nan	-nan	 nan	-nan	-nan	
959.0000000000	-nan	-nan	-nan	 nan	-nan	
960.0000000000	-nan	-nan	 nan	-nan	-nan	
961.0000000000	-nan	-nan	-nan	 nan	-nan	
962.0000000000	-nan	-nan	 nan	-nan	-nan	
963.0000000000	-nan	-nan	-nan	 nan	-nan	
964.0000000000	-nan	-nan	 nan	-nan	-nan	
965.0000000000	-nan	-nan	-nan	 nan	-nan	
966.0000000000	-nan	-nan	 nan	-nan	-nan	
967.0000000000	-nan	-nan	-nan	 nan	-nan	
968.0000000000	-nan	-nan	 nan	-nan	-nan	
969.0000000000	-nan	-nan	-nan	 nan	-nan	
970.0000000000	-nan	-nan	 nan	-nan	-nan	
971.0000000000	-nan	-nan	-nan	 nan	-nan	
972.0000000000	-nan	-nan	 nan	-nan	-nan	
973.0000000000	-nan	-nan	-nan	 nan	-nan	
974.0000000000	-nan	-nan	 nan	-nan	-nan	
975.0000000000	-nan	-nan	-nan	 nan	-nan	
976.0000000000	-nan	-nan	 nan	-nan	-nan	
977.0000000000	-nan	-nan	-nan	 nan	-nan	
978.0000000000	-nan	-nan	 nan	-nan	-nan	
979.0000000000	-nan	-nan	-nan	 nan	-nan	
980.0000000000	-nan	-nan	 nan	-nan	-nan	
981.0000000000	-nan	-nan	-nan	 nan	-nan	
982.0000000000	-nan	-nan	 nan	-nan	-nan	
983.0000000000	-nan	-nan	-nan	 nan	-nan	
984.0000000000	-nan	-nan	 nan	-nan	-nan	
985.0000000000	-nan	-nan	-nan	 nan	-nan	
986.0000000000	-nan	-nan	 nan	-nan	-nan	
987.0000000000	-nan	-nan	-nan	 nan	-nan	
988.0000000000	-nan	-nan	 nan	-nan	-nan	
989.0000000000	-nan	-nan	-nan	 nan	-nan	
990.0000000000	-nan	-nan	 nan	-nan	-nan	
991.0000000000	-nan	-nan	-nan	 nan	-nan	
992.0000000000	-nan	-nan	 nan	-nan	-nan	
993.0000000000	-nan	-nan	-nan	 nan	-nan	
994.0000000000	-nan	-nan	 nan	-nan	-nan	
